UUID,Date_Local,Time_Local,AGE_BL,ANG_ES,ANX_ES,EMB_ES,GENDER_BL,GUIL_ES,SAD_ES,SUPR_ES,dataset
c1246695-c39e-4bbe-b853-551c3ff1fafa,24/08/2015,19:47:00,20,0.0,0.0,0.0,2,0.0,0.0,0.0,ACU emotions in daily life
c1246695-c39e-4bbe-b853-551c3ff1fafa,24/08/2015,20:46:00,20,0.0,0.0,0.0,2,0.0,0.0,0.0,ACU emotions in daily life
c1246695-c39e-4bbe-b853-551c3ff1fafa,25/08/2015,9:00:00,20,0.0,0.0,0.0,2,0.0,0.0,0.0,ACU emotions in daily life
c1246695-c39e-4bbe-b853-551c3ff1fafa,25/08/2015,9:58:00,20,0.0,0.0,0.0,2,0.0,0.0,0.0,ACU emotions in daily life
c1246695-c39e-4bbe-b853-551c3ff1fafa,25/08/2015,11:33:00,20,0.0,2.0,0.0,2,0.0,0.0,0.0,ACU emotions in daily life
c1246695-c39e-4bbe-b853-551c3ff1fafa,25/08/2015,12:31:00,20,0.0,0.0,0.0,2,0.0,2.0,0.0,ACU emotions in daily life
c1246695-c39e-4bbe-b853-551c3ff1fafa,25/08/2015,13:22:00,20,0.0,0.0,0.0,2,3.0,4.0,0.0,ACU emotions in daily life
c1246695-c39e-4bbe-b853-551c3ff1fafa,25/08/2015,14:17:00,20,0.0,0.0,0.0,2,0.0,0.0,2.0,ACU emotions in daily life
c1246695-c39e-4bbe-b853-551c3ff1fafa,25/08/2015,15:25:00,20,0.0,0.0,0.0,2,0.0,0.0,0.0,ACU emotions in daily life
c1246695-c39e-4bbe-b853-551c3ff1fafa,25/08/2015,16:38:00,20,0.0,0.0,0.0,2,0.0,0.0,0.0,ACU emotions in daily life
c1246695-c39e-4bbe-b853-551c3ff1fafa,25/08/2015,17:54:00,20,0.0,0.0,0.0,2,0.0,0.0,0.0,ACU emotions in daily life
c1246695-c39e-4bbe-b853-551c3ff1fafa,25/08/2015,19:11:00,20,0.0,0.0,0.0,2,0.0,0.0,0.0,ACU emotions in daily life
c1246695-c39e-4bbe-b853-551c3ff1fafa,25/08/2015,19:58:00,20,0.0,0.0,0.0,2,0.0,0.0,0.0,ACU emotions in daily life
c1246695-c39e-4bbe-b853-551c3ff1fafa,26/08/2015,9:00:00,20,,,,2,,,,ACU emotions in daily life
c1246695-c39e-4bbe-b853-551c3ff1fafa,26/08/2015,9:43:00,20,0.0,0.0,0.0,2,0.0,0.0,0.0,ACU emotions in daily life
c1246695-c39e-4bbe-b853-551c3ff1fafa,26/08/2015,11:10:00,20,,,,2,,,,ACU emotions in daily life
c1246695-c39e-4bbe-b853-551c3ff1fafa,26/08/2015,11:58:00,20,0.0,0.0,3.0,2,0.0,0.0,0.0,ACU emotions in daily life
c1246695-c39e-4bbe-b853-551c3ff1fafa,26/08/2015,12:45:00,20,0.0,0.0,0.0,2,2.0,0.0,0.0,ACU emotions in daily life
c1246695-c39e-4bbe-b853-551c3ff1fafa,26/08/2015,14:09:00,20,0.0,0.0,0.0,2,1.0,0.0,0.0,ACU emotions in daily life
c1246695-c39e-4bbe-b853-551c3ff1fafa,26/08/2015,15:01:00,20,21.0,0.0,0.0,2,20.0,28.0,35.0,ACU emotions in daily life
c1246695-c39e-4bbe-b853-551c3ff1fafa,26/08/2015,16:11:00,20,28.0,30.0,25.0,2,23.0,22.0,27.0,ACU emotions in daily life
c1246695-c39e-4bbe-b853-551c3ff1fafa,26/08/2015,16:56:00,20,,,,2,,,,ACU emotions in daily life
c1246695-c39e-4bbe-b853-551c3ff1fafa,26/08/2015,18:17:00,20,0.0,0.0,0.0,2,0.0,0.0,0.0,ACU emotions in daily life
c1246695-c39e-4bbe-b853-551c3ff1fafa,26/08/2015,19:58:00,20,0.0,0.0,0.0,2,0.0,0.0,0.0,ACU emotions in daily life
c1246695-c39e-4bbe-b853-551c3ff1fafa,26/08/2015,20:41:00,20,0.0,0.0,0.0,2,0.0,0.0,0.0,ACU emotions in daily life
c1246695-c39e-4bbe-b853-551c3ff1fafa,27/08/2015,9:00:00,20,0.0,0.0,20.0,2,79.0,0.0,1.0,ACU emotions in daily life
c1246695-c39e-4bbe-b853-551c3ff1fafa,27/08/2015,10:29:00,20,0.0,3.0,2.0,2,0.0,0.0,0.0,ACU emotions in daily life
c1246695-c39e-4bbe-b853-551c3ff1fafa,27/08/2015,11:33:00,20,0.0,0.0,0.0,2,0.0,0.0,0.0,ACU emotions in daily life
c1246695-c39e-4bbe-b853-551c3ff1fafa,27/08/2015,13:05:00,20,1.0,0.0,1.0,2,0.0,0.0,0.0,ACU emotions in daily life
c1246695-c39e-4bbe-b853-551c3ff1fafa,27/08/2015,14:23:00,20,0.0,0.0,0.0,2,0.0,0.0,0.0,ACU emotions in daily life
c1246695-c39e-4bbe-b853-551c3ff1fafa,27/08/2015,15:47:00,20,0.0,0.0,0.0,2,0.0,0.0,1.0,ACU emotions in daily life
c1246695-c39e-4bbe-b853-551c3ff1fafa,27/08/2015,16:55:00,20,0.0,0.0,0.0,2,0.0,0.0,1.0,ACU emotions in daily life
c1246695-c39e-4bbe-b853-551c3ff1fafa,27/08/2015,17:59:00,20,0.0,0.0,0.0,2,3.0,0.0,2.0,ACU emotions in daily life
c1246695-c39e-4bbe-b853-551c3ff1fafa,27/08/2015,19:37:00,20,0.0,0.0,0.0,2,0.0,0.0,0.0,ACU emotions in daily life
c1246695-c39e-4bbe-b853-551c3ff1fafa,28/08/2015,9:00:00,20,0.0,0.0,0.0,2,0.0,0.0,0.0,ACU emotions in daily life
c1246695-c39e-4bbe-b853-551c3ff1fafa,28/08/2015,9:45:00,20,0.0,0.0,0.0,2,0.0,0.0,0.0,ACU emotions in daily life
c1246695-c39e-4bbe-b853-551c3ff1fafa,28/08/2015,10:40:00,20,,,,2,,,,ACU emotions in daily life
c1246695-c39e-4bbe-b853-551c3ff1fafa,28/08/2015,12:09:00,20,0.0,0.0,0.0,2,1.0,0.0,0.0,ACU emotions in daily life
c1246695-c39e-4bbe-b853-551c3ff1fafa,28/08/2015,13:12:00,20,0.0,0.0,0.0,2,0.0,0.0,0.0,ACU emotions in daily life
c1246695-c39e-4bbe-b853-551c3ff1fafa,28/08/2015,14:36:00,20,0.0,0.0,0.0,2,0.0,0.0,0.0,ACU emotions in daily life
c1246695-c39e-4bbe-b853-551c3ff1fafa,28/08/2015,16:13:00,20,0.0,0.0,0.0,2,0.0,0.0,0.0,ACU emotions in daily life
c1246695-c39e-4bbe-b853-551c3ff1fafa,28/08/2015,17:18:00,20,2.0,0.0,2.0,2,0.0,0.0,0.0,ACU emotions in daily life
c1246695-c39e-4bbe-b853-551c3ff1fafa,28/08/2015,18:39:00,20,0.0,0.0,0.0,2,0.0,0.0,0.0,ACU emotions in daily life
c1246695-c39e-4bbe-b853-551c3ff1fafa,28/08/2015,19:46:00,20,0.0,0.0,0.0,2,0.0,0.0,0.0,ACU emotions in daily life
c1246695-c39e-4bbe-b853-551c3ff1fafa,29/08/2015,9:00:00,20,,,,2,,,,ACU emotions in daily life
c1246695-c39e-4bbe-b853-551c3ff1fafa,29/08/2015,10:21:00,20,,,,2,,,,ACU emotions in daily life
c1246695-c39e-4bbe-b853-551c3ff1fafa,29/08/2015,11:20:00,20,0.0,3.0,0.0,2,2.0,0.0,1.0,ACU emotions in daily life
c1246695-c39e-4bbe-b853-551c3ff1fafa,29/08/2015,12:28:00,20,0.0,0.0,0.0,2,0.0,0.0,0.0,ACU emotions in daily life
c1246695-c39e-4bbe-b853-551c3ff1fafa,29/08/2015,14:05:00,20,0.0,0.0,0.0,2,0.0,0.0,,ACU emotions in daily life
c1246695-c39e-4bbe-b853-551c3ff1fafa,29/08/2015,15:07:00,20,,,,2,,,,ACU emotions in daily life
c1246695-c39e-4bbe-b853-551c3ff1fafa,29/08/2015,16:27:00,20,0.0,0.0,0.0,2,0.0,0.0,0.0,ACU emotions in daily life
c1246695-c39e-4bbe-b853-551c3ff1fafa,29/08/2015,17:36:00,20,,,,2,,,,ACU emotions in daily life
c1246695-c39e-4bbe-b853-551c3ff1fafa,29/08/2015,18:39:00,20,0.0,0.0,1.0,2,0.0,0.0,0.0,ACU emotions in daily life
c1246695-c39e-4bbe-b853-551c3ff1fafa,29/08/2015,19:45:00,20,0.0,3.0,0.0,2,0.0,0.0,2.0,ACU emotions in daily life
c1246695-c39e-4bbe-b853-551c3ff1fafa,29/08/2015,20:36:00,20,0.0,0.0,0.0,2,0.0,0.0,0.0,ACU emotions in daily life
c1246695-c39e-4bbe-b853-551c3ff1fafa,30/08/2015,9:00:00,20,0.0,0.0,0.0,2,0.0,1.0,0.0,ACU emotions in daily life
c1246695-c39e-4bbe-b853-551c3ff1fafa,30/08/2015,10:04:00,20,0.0,0.0,0.0,2,0.0,0.0,3.0,ACU emotions in daily life
c1246695-c39e-4bbe-b853-551c3ff1fafa,30/08/2015,11:28:00,20,0.0,0.0,4.0,2,0.0,2.0,0.0,ACU emotions in daily life
c1246695-c39e-4bbe-b853-551c3ff1fafa,30/08/2015,12:46:00,20,,,,2,,,,ACU emotions in daily life
c1246695-c39e-4bbe-b853-551c3ff1fafa,30/08/2015,13:53:00,20,0.0,0.0,0.0,2,0.0,0.0,0.0,ACU emotions in daily life
c1246695-c39e-4bbe-b853-551c3ff1fafa,30/08/2015,15:31:00,20,0.0,0.0,0.0,2,0.0,0.0,0.0,ACU emotions in daily life
c1246695-c39e-4bbe-b853-551c3ff1fafa,30/08/2015,16:55:00,20,0.0,0.0,0.0,2,0.0,0.0,0.0,ACU emotions in daily life
c1246695-c39e-4bbe-b853-551c3ff1fafa,30/08/2015,17:42:00,20,0.0,0.0,0.0,2,0.0,0.0,0.0,ACU emotions in daily life
c1246695-c39e-4bbe-b853-551c3ff1fafa,30/08/2015,18:34:00,20,0.0,0.0,0.0,2,0.0,0.0,0.0,ACU emotions in daily life
c1246695-c39e-4bbe-b853-551c3ff1fafa,30/08/2015,19:45:00,20,2.0,0.0,0.0,2,0.0,0.0,0.0,ACU emotions in daily life
c1246695-c39e-4bbe-b853-551c3ff1fafa,31/08/2015,9:00:00,20,0.0,0.0,0.0,2,0.0,0.0,0.0,ACU emotions in daily life
c1246695-c39e-4bbe-b853-551c3ff1fafa,31/08/2015,10:26:00,20,0.0,0.0,0.0,2,0.0,0.0,0.0,ACU emotions in daily life
0935e2bb-8195-4b7d-b845-8fa90b45cbc1,22/06/2015,16:52:00,21,2.0,4.0,0.0,1,1.0,6.0,0.0,ACU emotions in daily life
0935e2bb-8195-4b7d-b845-8fa90b45cbc1,22/06/2015,18:23:00,21,5.0,1.0,1.0,1,0.0,4.0,6.0,ACU emotions in daily life
0935e2bb-8195-4b7d-b845-8fa90b45cbc1,22/06/2015,19:38:00,21,15.0,3.0,0.0,1,8.0,5.0,7.0,ACU emotions in daily life
0935e2bb-8195-4b7d-b845-8fa90b45cbc1,22/06/2015,20:24:00,21,1.0,4.0,1.0,1,0.0,4.0,0.0,ACU emotions in daily life
0935e2bb-8195-4b7d-b845-8fa90b45cbc1,22/06/2015,21:34:00,21,18.0,13.0,5.0,1,0.0,64.0,10.0,ACU emotions in daily life
0935e2bb-8195-4b7d-b845-8fa90b45cbc1,23/06/2015,9:00:00,21,3.0,2.0,1.0,1,12.0,6.0,4.0,ACU emotions in daily life
0935e2bb-8195-4b7d-b845-8fa90b45cbc1,23/06/2015,10:20:00,21,0.0,0.0,0.0,1,3.0,6.0,4.0,ACU emotions in daily life
0935e2bb-8195-4b7d-b845-8fa90b45cbc1,23/06/2015,11:08:00,21,4.0,6.0,0.0,1,3.0,4.0,8.0,ACU emotions in daily life
0935e2bb-8195-4b7d-b845-8fa90b45cbc1,23/06/2015,12:11:00,21,4.0,2.0,4.0,1,2.0,5.0,3.0,ACU emotions in daily life
0935e2bb-8195-4b7d-b845-8fa90b45cbc1,23/06/2015,13:21:00,21,24.0,6.0,0.0,1,0.0,3.0,8.0,ACU emotions in daily life
0935e2bb-8195-4b7d-b845-8fa90b45cbc1,23/06/2015,15:00:00,21,4.0,0.0,0.0,1,12.0,6.0,10.0,ACU emotions in daily life
0935e2bb-8195-4b7d-b845-8fa90b45cbc1,23/06/2015,16:31:00,21,2.0,2.0,10.0,1,0.0,2.0,1.0,ACU emotions in daily life
0935e2bb-8195-4b7d-b845-8fa90b45cbc1,23/06/2015,17:43:00,21,7.0,9.0,5.0,1,0.0,7.0,1.0,ACU emotions in daily life
0935e2bb-8195-4b7d-b845-8fa90b45cbc1,23/06/2015,18:31:00,21,,,,1,,,,ACU emotions in daily life
0935e2bb-8195-4b7d-b845-8fa90b45cbc1,23/06/2015,19:15:00,21,0.0,0.0,8.0,1,1.0,7.0,16.0,ACU emotions in daily life
0935e2bb-8195-4b7d-b845-8fa90b45cbc1,23/06/2015,20:23:00,21,3.0,0.0,0.0,1,0.0,3.0,1.0,ACU emotions in daily life
0935e2bb-8195-4b7d-b845-8fa90b45cbc1,23/06/2015,21:41:00,21,0.0,12.0,3.0,1,0.0,4.0,67.0,ACU emotions in daily life
0935e2bb-8195-4b7d-b845-8fa90b45cbc1,24/06/2015,9:00:00,21,0.0,4.0,2.0,1,26.0,12.0,0.0,ACU emotions in daily life
0935e2bb-8195-4b7d-b845-8fa90b45cbc1,24/06/2015,10:37:00,21,0.0,1.0,2.0,1,0.0,6.0,7.0,ACU emotions in daily life
0935e2bb-8195-4b7d-b845-8fa90b45cbc1,24/06/2015,11:49:00,21,6.0,4.0,0.0,1,0.0,2.0,4.0,ACU emotions in daily life
0935e2bb-8195-4b7d-b845-8fa90b45cbc1,24/06/2015,13:07:00,21,5.0,2.0,6.0,1,0.0,1.0,3.0,ACU emotions in daily life
0935e2bb-8195-4b7d-b845-8fa90b45cbc1,24/06/2015,14:43:00,21,12.0,15.0,0.0,1,2.0,8.0,4.0,ACU emotions in daily life
0935e2bb-8195-4b7d-b845-8fa90b45cbc1,24/06/2015,16:01:00,21,20.0,0.0,2.0,1,0.0,0.0,8.0,ACU emotions in daily life
0935e2bb-8195-4b7d-b845-8fa90b45cbc1,24/06/2015,17:40:00,21,3.0,2.0,5.0,1,4.0,5.0,11.0,ACU emotions in daily life
0935e2bb-8195-4b7d-b845-8fa90b45cbc1,24/06/2015,19:15:00,21,9.0,5.0,11.0,1,2.0,8.0,18.0,ACU emotions in daily life
0935e2bb-8195-4b7d-b845-8fa90b45cbc1,24/06/2015,20:09:00,21,9.0,0.0,0.0,1,0.0,0.0,7.0,ACU emotions in daily life
0935e2bb-8195-4b7d-b845-8fa90b45cbc1,24/06/2015,21:28:00,21,6.0,0.0,0.0,1,2.0,0.0,9.0,ACU emotions in daily life
0935e2bb-8195-4b7d-b845-8fa90b45cbc1,25/06/2015,9:00:00,21,3.0,8.0,12.0,1,0.0,2.0,10.0,ACU emotions in daily life
0935e2bb-8195-4b7d-b845-8fa90b45cbc1,25/06/2015,9:51:00,21,2.0,5.0,9.0,1,8.0,10.0,12.0,ACU emotions in daily life
0935e2bb-8195-4b7d-b845-8fa90b45cbc1,25/06/2015,10:38:00,21,0.0,7.0,1.0,1,0.0,3.0,3.0,ACU emotions in daily life
0935e2bb-8195-4b7d-b845-8fa90b45cbc1,25/06/2015,11:59:00,21,20.0,0.0,0.0,1,0.0,0.0,10.0,ACU emotions in daily life
0935e2bb-8195-4b7d-b845-8fa90b45cbc1,25/06/2015,13:27:00,21,0.0,0.0,0.0,1,7.0,0.0,0.0,ACU emotions in daily life
0935e2bb-8195-4b7d-b845-8fa90b45cbc1,25/06/2015,14:43:00,21,0.0,0.0,7.0,1,0.0,2.0,0.0,ACU emotions in daily life
0935e2bb-8195-4b7d-b845-8fa90b45cbc1,25/06/2015,15:50:00,21,7.0,13.0,4.0,1,2.0,7.0,31.0,ACU emotions in daily life
0935e2bb-8195-4b7d-b845-8fa90b45cbc1,25/06/2015,17:14:00,21,0.0,7.0,5.0,1,7.0,11.0,8.0,ACU emotions in daily life
0935e2bb-8195-4b7d-b845-8fa90b45cbc1,25/06/2015,18:45:00,21,,,,1,,,,ACU emotions in daily life
0935e2bb-8195-4b7d-b845-8fa90b45cbc1,25/06/2015,20:03:00,21,4.0,0.0,5.0,1,0.0,0.0,4.0,ACU emotions in daily life
0935e2bb-8195-4b7d-b845-8fa90b45cbc1,25/06/2015,21:22:00,21,0.0,5.0,7.0,1,3.0,9.0,12.0,ACU emotions in daily life
0935e2bb-8195-4b7d-b845-8fa90b45cbc1,26/06/2015,9:00:00,21,3.0,14.0,8.0,1,2.0,8.0,12.0,ACU emotions in daily life
0935e2bb-8195-4b7d-b845-8fa90b45cbc1,26/06/2015,10:30:00,21,0.0,5.0,4.0,1,0.0,5.0,3.0,ACU emotions in daily life
0935e2bb-8195-4b7d-b845-8fa90b45cbc1,26/06/2015,11:40:00,21,0.0,0.0,0.0,1,3.0,0.0,14.0,ACU emotions in daily life
0935e2bb-8195-4b7d-b845-8fa90b45cbc1,26/06/2015,12:30:00,21,0.0,0.0,1.0,1,1.0,2.0,2.0,ACU emotions in daily life
0935e2bb-8195-4b7d-b845-8fa90b45cbc1,26/06/2015,13:46:00,21,0.0,4.0,9.0,1,7.0,3.0,3.0,ACU emotions in daily life
0935e2bb-8195-4b7d-b845-8fa90b45cbc1,26/06/2015,14:46:00,21,1.0,2.0,5.0,1,0.0,10.0,9.0,ACU emotions in daily life
0935e2bb-8195-4b7d-b845-8fa90b45cbc1,26/06/2015,15:33:00,21,0.0,3.0,0.0,1,4.0,8.0,5.0,ACU emotions in daily life
0935e2bb-8195-4b7d-b845-8fa90b45cbc1,26/06/2015,16:52:00,21,0.0,2.0,3.0,1,0.0,7.0,3.0,ACU emotions in daily life
0935e2bb-8195-4b7d-b845-8fa90b45cbc1,26/06/2015,18:19:00,21,0.0,0.0,3.0,1,9.0,0.0,4.0,ACU emotions in daily life
0935e2bb-8195-4b7d-b845-8fa90b45cbc1,26/06/2015,19:42:00,21,3.0,5.0,2.0,1,6.0,2.0,5.0,ACU emotions in daily life
0935e2bb-8195-4b7d-b845-8fa90b45cbc1,26/06/2015,21:02:00,21,9.0,6.0,6.0,1,8.0,5.0,15.0,ACU emotions in daily life
0935e2bb-8195-4b7d-b845-8fa90b45cbc1,27/06/2015,9:00:00,21,10.0,11.0,5.0,1,2.0,5.0,9.0,ACU emotions in daily life
0935e2bb-8195-4b7d-b845-8fa90b45cbc1,27/06/2015,10:12:00,21,4.0,4.0,5.0,1,3.0,6.0,7.0,ACU emotions in daily life
0935e2bb-8195-4b7d-b845-8fa90b45cbc1,27/06/2015,11:36:00,21,8.0,10.0,5.0,1,7.0,3.0,0.0,ACU emotions in daily life
0935e2bb-8195-4b7d-b845-8fa90b45cbc1,27/06/2015,12:21:00,21,0.0,5.0,2.0,1,6.0,6.0,2.0,ACU emotions in daily life
0935e2bb-8195-4b7d-b845-8fa90b45cbc1,27/06/2015,13:15:00,21,2.0,4.0,10.0,1,0.0,0.0,5.0,ACU emotions in daily life
0935e2bb-8195-4b7d-b845-8fa90b45cbc1,27/06/2015,14:02:00,21,,,,1,,,,ACU emotions in daily life
0935e2bb-8195-4b7d-b845-8fa90b45cbc1,27/06/2015,14:57:00,21,8.0,0.0,1.0,1,2.0,0.0,5.0,ACU emotions in daily life
0935e2bb-8195-4b7d-b845-8fa90b45cbc1,27/06/2015,16:27:00,21,5.0,2.0,5.0,1,0.0,4.0,17.0,ACU emotions in daily life
0935e2bb-8195-4b7d-b845-8fa90b45cbc1,27/06/2015,17:57:00,21,0.0,8.0,3.0,1,18.0,0.0,4.0,ACU emotions in daily life
0935e2bb-8195-4b7d-b845-8fa90b45cbc1,27/06/2015,18:51:00,21,1.0,1.0,5.0,1,0.0,2.0,3.0,ACU emotions in daily life
0935e2bb-8195-4b7d-b845-8fa90b45cbc1,27/06/2015,20:25:00,21,,,,1,,,,ACU emotions in daily life
0935e2bb-8195-4b7d-b845-8fa90b45cbc1,27/06/2015,21:25:00,21,,,,1,,,,ACU emotions in daily life
0935e2bb-8195-4b7d-b845-8fa90b45cbc1,28/06/2015,9:00:00,21,,,,1,,,,ACU emotions in daily life
0935e2bb-8195-4b7d-b845-8fa90b45cbc1,28/06/2015,10:12:00,21,8.0,7.0,14.0,1,20.0,7.0,14.0,ACU emotions in daily life
0935e2bb-8195-4b7d-b845-8fa90b45cbc1,28/06/2015,11:07:00,21,11.0,11.0,25.0,1,5.0,13.0,10.0,ACU emotions in daily life
0935e2bb-8195-4b7d-b845-8fa90b45cbc1,28/06/2015,12:08:00,21,,,,1,,,,ACU emotions in daily life
0935e2bb-8195-4b7d-b845-8fa90b45cbc1,28/06/2015,13:28:00,21,5.0,6.0,7.0,1,1.0,7.0,3.0,ACU emotions in daily life
0935e2bb-8195-4b7d-b845-8fa90b45cbc1,28/06/2015,14:36:00,21,0.0,0.0,12.0,1,11.0,9.0,26.0,ACU emotions in daily life
0935e2bb-8195-4b7d-b845-8fa90b45cbc1,28/06/2015,16:03:00,21,4.0,3.0,7.0,1,2.0,5.0,18.0,ACU emotions in daily life
0935e2bb-8195-4b7d-b845-8fa90b45cbc1,28/06/2015,17:36:00,21,3.0,19.0,11.0,1,1.0,6.0,7.0,ACU emotions in daily life
0935e2bb-8195-4b7d-b845-8fa90b45cbc1,28/06/2015,19:04:00,21,6.0,3.0,11.0,1,3.0,8.0,3.0,ACU emotions in daily life
0935e2bb-8195-4b7d-b845-8fa90b45cbc1,28/06/2015,20:32:00,21,5.0,7.0,7.0,1,9.0,3.0,7.0,ACU emotions in daily life
0935e2bb-8195-4b7d-b845-8fa90b45cbc1,29/06/2015,9:00:00,21,3.0,4.0,3.0,1,2.0,4.0,5.0,ACU emotions in daily life
0935e2bb-8195-4b7d-b845-8fa90b45cbc1,29/06/2015,11:06:00,21,2.0,4.0,4.0,1,5.0,2.0,8.0,ACU emotions in daily life
02277561-83c9-4e90-9ac3-8a1e09c1595f,17/06/2015,14:17:00,21,25.0,66.0,31.0,1,61.0,27.0,37.0,ACU emotions in daily life
02277561-83c9-4e90-9ac3-8a1e09c1595f,17/06/2015,15:09:00,21,,,,1,,,,ACU emotions in daily life
02277561-83c9-4e90-9ac3-8a1e09c1595f,17/06/2015,16:23:00,21,29.0,74.0,28.0,1,25.0,26.0,26.0,ACU emotions in daily life
02277561-83c9-4e90-9ac3-8a1e09c1595f,17/06/2015,17:33:00,21,22.0,30.0,20.0,1,24.0,34.0,34.0,ACU emotions in daily life
02277561-83c9-4e90-9ac3-8a1e09c1595f,17/06/2015,18:24:00,21,20.0,20.0,17.0,1,18.0,27.0,68.0,ACU emotions in daily life
02277561-83c9-4e90-9ac3-8a1e09c1595f,17/06/2015,19:50:00,21,20.0,36.0,16.0,1,20.0,16.0,57.0,ACU emotions in daily life
02277561-83c9-4e90-9ac3-8a1e09c1595f,17/06/2015,21:22:00,21,23.0,33.0,26.0,1,22.0,26.0,24.0,ACU emotions in daily life
02277561-83c9-4e90-9ac3-8a1e09c1595f,18/06/2015,10:00:00,21,20.0,37.0,33.0,1,34.0,34.0,30.0,ACU emotions in daily life
02277561-83c9-4e90-9ac3-8a1e09c1595f,18/06/2015,11:37:00,21,27.0,65.0,21.0,1,20.0,20.0,36.0,ACU emotions in daily life
02277561-83c9-4e90-9ac3-8a1e09c1595f,18/06/2015,12:19:00,21,30.0,68.0,19.0,1,24.0,28.0,36.0,ACU emotions in daily life
02277561-83c9-4e90-9ac3-8a1e09c1595f,18/06/2015,13:57:00,21,21.0,62.0,20.0,1,34.0,32.0,16.0,ACU emotions in daily life
02277561-83c9-4e90-9ac3-8a1e09c1595f,18/06/2015,15:38:00,21,14.0,63.0,0.0,1,19.0,5.0,60.0,ACU emotions in daily life
02277561-83c9-4e90-9ac3-8a1e09c1595f,18/06/2015,16:22:00,21,32.0,29.0,21.0,1,26.0,28.0,29.0,ACU emotions in daily life
02277561-83c9-4e90-9ac3-8a1e09c1595f,18/06/2015,17:20:00,21,27.0,26.0,37.0,1,61.0,23.0,62.0,ACU emotions in daily life
02277561-83c9-4e90-9ac3-8a1e09c1595f,18/06/2015,18:40:00,21,31.0,13.0,23.0,1,22.0,36.0,30.0,ACU emotions in daily life
02277561-83c9-4e90-9ac3-8a1e09c1595f,18/06/2015,19:37:00,21,28.0,30.0,28.0,1,26.0,32.0,29.0,ACU emotions in daily life
02277561-83c9-4e90-9ac3-8a1e09c1595f,18/06/2015,21:18:00,21,29.0,33.0,33.0,1,29.0,29.0,27.0,ACU emotions in daily life
02277561-83c9-4e90-9ac3-8a1e09c1595f,19/06/2015,10:00:00,21,36.0,37.0,42.0,1,35.0,37.0,35.0,ACU emotions in daily life
02277561-83c9-4e90-9ac3-8a1e09c1595f,19/06/2015,11:16:00,21,40.0,40.0,33.0,1,33.0,36.0,32.0,ACU emotions in daily life
02277561-83c9-4e90-9ac3-8a1e09c1595f,19/06/2015,12:41:00,21,37.0,33.0,28.0,1,34.0,36.0,32.0,ACU emotions in daily life
02277561-83c9-4e90-9ac3-8a1e09c1595f,19/06/2015,13:52:00,21,19.0,32.0,20.0,1,18.0,29.0,28.0,ACU emotions in daily life
02277561-83c9-4e90-9ac3-8a1e09c1595f,19/06/2015,14:53:00,21,25.0,59.0,23.0,1,8.0,23.0,30.0,ACU emotions in daily life
02277561-83c9-4e90-9ac3-8a1e09c1595f,19/06/2015,16:31:00,21,,,,1,,,,ACU emotions in daily life
02277561-83c9-4e90-9ac3-8a1e09c1595f,19/06/2015,18:12:00,21,23.0,100.0,32.0,1,18.0,38.0,34.0,ACU emotions in daily life
02277561-83c9-4e90-9ac3-8a1e09c1595f,19/06/2015,19:02:00,21,27.0,95.0,22.0,1,11.0,27.0,42.0,ACU emotions in daily life
02277561-83c9-4e90-9ac3-8a1e09c1595f,19/06/2015,20:14:00,21,29.0,69.0,20.0,1,15.0,10.0,35.0,ACU emotions in daily life
02277561-83c9-4e90-9ac3-8a1e09c1595f,19/06/2015,21:48:00,21,11.0,27.0,22.0,1,17.0,8.0,22.0,ACU emotions in daily life
02277561-83c9-4e90-9ac3-8a1e09c1595f,20/06/2015,10:00:00,21,13.0,14.0,7.0,1,6.0,19.0,30.0,ACU emotions in daily life
02277561-83c9-4e90-9ac3-8a1e09c1595f,20/06/2015,11:36:00,21,2.0,11.0,7.0,1,0.0,0.0,18.0,ACU emotions in daily life
02277561-83c9-4e90-9ac3-8a1e09c1595f,20/06/2015,12:42:00,21,0.0,10.0,0.0,1,0.0,0.0,75.0,ACU emotions in daily life
02277561-83c9-4e90-9ac3-8a1e09c1595f,20/06/2015,13:38:00,21,23.0,26.0,14.0,1,7.0,16.0,24.0,ACU emotions in daily life
02277561-83c9-4e90-9ac3-8a1e09c1595f,20/06/2015,14:54:00,21,23.0,28.0,38.0,1,29.0,17.0,32.0,ACU emotions in daily life
02277561-83c9-4e90-9ac3-8a1e09c1595f,20/06/2015,16:17:00,21,11.0,30.0,14.0,1,36.0,21.0,33.0,ACU emotions in daily life
02277561-83c9-4e90-9ac3-8a1e09c1595f,20/06/2015,17:38:00,21,24.0,18.0,18.0,1,16.0,13.0,36.0,ACU emotions in daily life
02277561-83c9-4e90-9ac3-8a1e09c1595f,20/06/2015,18:40:00,21,9.0,12.0,7.0,1,5.0,7.0,41.0,ACU emotions in daily life
02277561-83c9-4e90-9ac3-8a1e09c1595f,20/06/2015,20:07:00,21,,,,1,,,,ACU emotions in daily life
02277561-83c9-4e90-9ac3-8a1e09c1595f,20/06/2015,21:40:00,21,25.0,27.0,30.0,1,80.0,28.0,33.0,ACU emotions in daily life
02277561-83c9-4e90-9ac3-8a1e09c1595f,21/06/2015,10:00:00,21,57.0,43.0,16.0,1,21.0,64.0,59.0,ACU emotions in daily life
